group_cn,group_lat,family_cn,family_lat,genus_cn,genus_lat,species_cn,species_lat,author,is_exotic,notes
被子植物,Angiosperm,鴨跖草科,Commelinaceae,巴西水竹草屬,Tradescantia,紫錦草,Tradescantia pallida,(Rose) D.R.Hunt,True,
被子植物,Angiosperm,鴨跖草科,Commelinaceae,巴西水竹草屬,Tradescantia,蚌蘭,Tradescantia spathacea,Sw.,True,
被子植物,Angiosperm,鴨跖草科,Commelinaceae,巴西水竹草屬,Tradescantia,吊竹草,Tradescantia zebrina,Bosse,True,
被子植物,Angiosperm,田蔥科,Philydraceae,田蔥屬,Philydrum,田蔥,Philydrum lanuginosum,Banks & Sol. ex Gaertn.,False,
被子植物,Angiosperm,雨久花科,Pontederiaceae,鳳眼蓮屬,Eichhornia,布袋蓮,Eichhornia crassipes,(Mart.) Solms,True,
被子植物,Angiosperm,雨久花科,Pontederiaceae,鴨舌草屬,Monochoria,鴨舌草,Monochoria vaginalis,(Burm.f.) C.Presl,False,
被子植物,Angiosperm,芭蕉科,Musaceae,象腿蕉屬,Ensete,象腿蕉,Ensete glaucum,(Roxb.) Cheesman,False,
被子植物,Angiosperm,芭蕉科,Musaceae,芭蕉屬,Musa,拔蕉,Musa balbisiana,Colla,True,
被子植物,Angiosperm,芭蕉科,Musaceae,芭蕉屬,Musa,臺灣芭蕉,Musa basjoo var. formosana,(Warb.) S.S.Ying,False,
被子植物,Angiosperm,芭蕉科,Musaceae,芭蕉屬,Musa,蘭嶼芭蕉,Musa insularimontana,Hayata,False,
被子植物,Angiosperm,芭蕉科,Musaceae,芭蕉屬,Musa,中國芭蕉,Musa itinerans var. chinensis,Häkkinen,False,
被子植物,Angiosperm,芭蕉科,Musaceae,芭蕉屬,Musa,泰雅芭蕉,Musa itinerans var. chiumei,"H.L.Chiu, C.T.Shii & T.Y.A.Yang",False,
被子植物,Angiosperm,芭蕉科,Musaceae,芭蕉屬,Musa,葛瑪蘭芭蕉,Musa itinerans var. kavalanensis,"H.L.Chiu, C.T.Shii & T.Y.A.Yang",False,
被子植物,Angiosperm,芭蕉科,Musaceae,芭蕉屬,Musa,雅美芭蕉,Musa yamiensis,C.L.Yeh & J.H.Chen,False,
被子植物,Angiosperm,芭蕉科,Musaceae,芭蕉屬,Musa,香蕉,Musa × paradisiaca,L.,True,
被子植物,Angiosperm,美人蕉科,Cannaceae,美人蕉屬,Canna,食用美人蕉,Canna edulis,Ker Gawl.,True,
被子植物,Angiosperm,美人蕉科,Cannaceae,美人蕉屬,Canna,美人蕉,Canna indica,L.,True,
被子植物,Angiosperm,美人蕉科,Cannaceae,美人蕉屬,Canna,紫葉美人蕉,Canna warscewiczii,Otto,True,
被子植物,Angiosperm,竹芋科,Marantaceae,孔雀竹芋屬,Calathea,紋斑竹芋,Calathea picturata,K.Koch & Linden,True,
被子植物,Angiosperm,竹芋科,Marantaceae,錦竹芋屬,Ctenanthe,紫背錦竹芋,Ctenanthe oppenheimiana,(E. Morren) K. Schum.,True,
被子植物,Angiosperm,竹芋科,Marantaceae,竹葉蕉屬,Donax,蘭嶼竹芋,Donax canniformis,(G. Forst.) K. Schum.,False,
被子植物,Angiosperm,閉鞘薑科,Costaceae,閉鞘薑屬,Hellenia,絹毛鳶尾,Hellenia speciosa,(J.Koenig) S.R.Dutta,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,呂宋月桃,Alpinia flabellata,Ridl.,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,高良薑,Alpinia galanga,(L.) Willd.,True,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,山月桃 / 小月桃,Alpinia intermedia,Gagnep.,False,小月桃
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,山薑 / 日本月桃,Alpinia japonica,(Thunb.) Miq.,False,日本月桃
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,恆春月桃,Alpinia koshunensis,Hayata,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,南投月桃,Alpinia nantoensis,F.Y.Lu & Y.W.Kuo,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,歐氏月桃,Alpinia oui,Y.H.Tseng & C.C.Wang,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,普萊氏月桃,Alpinia pricei,Hayata,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,阿里山月桃,Alpinia pricei var. sessiliflora,(Kitam.) Jeng J.Yang & J.C.Wang,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,島田氏月桃,Alpinia shimadae,Hayata,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,川上氏月桃,Alpinia shimadae var. kawakamii,(Hayata) Jeng J.Yang & J.C.Wang,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,烏來月桃,Alpinia uraiensis,Hayata,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,月桃,Alpinia zerumbet,(Pers.) B.L.Burtt & R.M.Sm.,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,臺灣月桃,Alpinia × formosana,K.Schum.,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,宜蘭月桃,Alpinia × ilanensis,S.C.Liu & J.C.Wang,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,屈尺月桃,Alpinia × kusshakuensis,Hayata,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,角板山月桃,Alpinia × mesanthera,Hayata,False,
被子植物,Angiosperm,薑科,Zingiberaceae,月桃屬,Alpinia,屯鹿月桃,Alpinia × tonrokuensis,Hayata,False,
被子植物,Angiosperm,薑科,Zingiberaceae,鬱金屬,Curcuma,薑荷花,Curcuma alismatifolia,Gagnep.,True,
被子植物,Angiosperm,薑科,Zingiberaceae,鬱金屬,Curcuma,郁金,Curcuma domestica,Valeton,True,
被子植物,Angiosperm,薑科,Zingiberaceae,鬱金屬,Curcuma,薑黃,Curcuma longa,L.,True,
被子植物,Angiosperm,薑科,Zingiberaceae,鬱金屬,Curcuma,擬薑黃,Curcuma viridiflora,Roxb.,True,
被子植物,Angiosperm,薑科,Zingiberaceae,鬱金屬,Curcuma,莪朮,Curcuma zedoaria,(Christm.) Roscoe,True,
被子植物,Angiosperm,薑科,Zingiberaceae,蝴蝶薑屬,Hedychium,野薑花,Hedychium coronarium,J.Koenig,False,
被子植物,Angiosperm,薑科,Zingiberaceae,法氏薑屬,Vanoverberghia,蘭嶼法氏薑,Vanoverberghia sasakiana,Funak. & H.Ohashi,False,
被子植物,Angiosperm,薑科,Zingiberaceae,薑屬,Zingiber,狹葉薑,Zingiber chengii,"Y.H. Tseng, C.M. Wang & Y.C. Lin",False,
被子植物,Angiosperm,薑科,Zingiberaceae,薑屬,Zingiber,蘘荷,Zingiber mioga,Thunb.,False,
被子植物,Angiosperm,薑科,Zingiberaceae,薑屬,Zingiber,薑,Zingiber officinale,Roscoe,True,
被子植物,Angiosperm,薑科,Zingiberaceae,薑屬,Zingiber,少葉薑,Zingiber oligophyllum,K.Schum.,False,
被子植物,Angiosperm,薑科,Zingiberaceae,薑屬,Zingiber,三奈/多穗薑,Zingiber pleiostachyum,K.Schum.,False,
被子植物,Angiosperm,薑科,Zingiberaceae,薑屬,Zingiber,雙龍薑,Zingiber shuanglongense,C.L.Yeh & S.W.Chung,False,
被子植物,Angiosperm,薑科,Zingiberaceae,薑屬,Zingiber,薑花,Zingiber zerumbet,(L.) Roscoe,True,
被子植物,Angiosperm,香蒲科,Typhaceae,黑三稜屬,Sparganium,東亞黑三稜,Sparganium fallax,Graebn.,False,
被子植物,Angiosperm,香蒲科,Typhaceae,香蒲屬,Typha,水燭,Typha angustifolia,L.,False,
被子植物,Angiosperm,香蒲科,Typhaceae,香蒲屬,Typha,香蒲,Typha orientalis,C.Presl,False,
被子植物,Angiosperm,蔥草科,Xyridaceae,蔥草屬,Xyris,硬葉蔥草,Xyris complanta,R. Br.,False,
被子植物,Angiosperm,蔥草科,Xyridaceae,蔥草屬,Xyris,桃園草,Xyris formosana,Hayata,False,
被子植物,Angiosperm,蔥草科,Xyridaceae,蔥草屬,Xyris,黃眼草,Xyris indica,L.,False,
被子植物,Angiosperm,穀精草科,Eriocaulaceae,穀精草屬,Eriocaulon,連萼穀精草,Eriocaulon buergerianum,Körn.,False,
被子植物,Angiosperm,穀精草科,Eriocaulaceae,穀精草屬,Eriocaulon,小穀精草,Eriocaulon cinereum,R.Br.,False,
被子植物,Angiosperm,穀精草科,Eriocaulaceae,穀精草屬,Eriocaulon,南投穀精草,Eriocaulon nantoense,Hayata,False,
被子植物,Angiosperm,穀精草科,Eriocaulaceae,穀精草屬,Eriocaulon,尼泊爾穀精草,Eriocaulon nepalense,J.D.Prescott ex Bong.,False,
被子植物,Angiosperm,穀精草科,Eriocaulaceae,穀精草屬,Eriocaulon,大葉穀精草,Eriocaulon sexangulare,L.,False,
被子植物,Angiosperm,穀精草科,Eriocaulaceae,穀精草屬,Eriocaulon,泰山穀精草,Eriocaulon taishanense,F.Z.Li,False,
被子植物,Angiosperm,穀精草科,Eriocaulaceae,穀精草屬,Eriocaulon,菲律賓穀精草,Eriocaulon truncatum,Buch.-Ham. ex Mart.,False,
被子植物,Angiosperm,燈心草科,Juncaceae,燈心草屬,Juncus,燈心草,Juncus effusus,L.,False,
被子植物,Angiosperm,燈心草科,Juncaceae,燈心草屬,Juncus,絲葉燈心草,Juncus imbricatus,Laharpe,True,
被子植物,Angiosperm,燈心草科,Juncaceae,燈心草屬,Juncus,郭氏燈心草,Juncus kuohii,M.J.Jung,False,
被子植物,Angiosperm,燈心草科,Juncaceae,燈心草屬,Juncus,錢蒲,Juncus leschenaultii,Gay ex Laharpe,False,
被子植物,Angiosperm,燈心草科,Juncaceae,燈心草屬,Juncus,禾葉燈心草,Juncus marginatus,Rostk.,True,
被子植物,Angiosperm,燈心草科,Juncaceae,燈心草屬,Juncus,阿里山燈心草,Juncus tenuis,Willd.,False,
被子植物,Angiosperm,燈心草科,Juncaceae,燈心草屬,Juncus,鴛鴦湖燈心草,Juncus tobdeniorum,Noltie,False,
被子植物,Angiosperm,燈心草科,Juncaceae,燈心草屬,Juncus,玉山燈心草,Juncus triflorus,Ohwi,False,
被子植物,Angiosperm,燈心草科,Juncaceae,燈心草屬,Juncus,小葉燈心草,Juncus wallichianus,J.Gay ex Laharpe,False,
被子植物,Angiosperm,燈心草科,Juncaceae,地楊梅屬,Luzula,中國地楊梅,Luzula effusa,Buchenau,False,
被子植物,Angiosperm,燈心草科,Juncaceae,地楊梅屬,Luzula,山間地楊梅,Luzula multiflora,(Ehrh.) Lej.,False,
被子植物,Angiosperm,燈心草科,Juncaceae,地楊梅屬,Luzula,臺灣糖星草,Luzula plumosa,E.Mey.,False,
被子植物,Angiosperm,燈心草科,Juncaceae,地楊梅屬,Luzula,臺灣地楊梅,Luzula taiwaniana,Satake,False,
被子植物,Angiosperm,莎草科,Cyperaceae,大藨草屬,Actinoscirpus,大藨草,Actinoscirpus grossus,(L.f.) Goetgh. & D.A.Simpson,False,
被子植物,Angiosperm,莎草科,Cyperaceae,塊莖藨草屬,Bolboschoenus,多穗藨草 / 海濱藨草,Bolboschoenus maritimus subsp. affinis,T.Koyama,False,
被子植物,Angiosperm,莎草科,Cyperaceae,塊莖藨草屬,Bolboschoenus,扁稈藨草,Bolboschoenus planiculmis,(F.Schmidt) T.V.Egorova,False,
被子植物,Angiosperm,莎草科,Cyperaceae,球柱草屬,Bulbostylis,毛球柱草,Bulbostylis barbata,(Rottb.) C.B. Clarke,False,
被子植物,Angiosperm,莎草科,Cyperaceae,球柱草屬,Bulbostylis,球柱草,Bulbostylis densa,(Wall.) Hand.-Mazz.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,林下薹,Carex alliiformis,C.B.Clarke,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,川上氏薹,Carex alopecuroides,D.Don,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,宜蘭宿柱薹,Carex alterniflora,Franch,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,阿里山疏花薹,Carex arisanensis,Hayata,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,南湖扁果薹,Carex atrata,L.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,紅果薹,Carex baccans,Nees,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,短葉二柱薹,Carex bilateralis,Hayata,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,垂穗薹,Carex brachyanthera,Ohwi,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,短莖宿柱薹,Carex breviculmis,R.Br.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,硬短莖宿柱薹 / 玉山宿柱薹,Carex breviculmis var. fibrillosa,,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,大山宿柱薹,Carex brevicuspis,C.B.Clarke,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,寬果宿柱薹,Carex breviscapa,C.B.Clarke,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,布朗薹,Carex brownii,Tuck.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,束草,Carex brunnea,Thunb.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,單穗薹,Carex capillacea,Boott,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,檜林薹,Carex chamaecyparicola,T.C. Hsu,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,黃花薹,Carex chrysolepis,Franch. & Sav.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,煙火薹,Carex cruciata var. argocarpus,C.B. Clarke,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,多序宿柱薹,Carex cryptostachys,Brongn.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,大武宿柱薹,Carex daibuensis,Hayata,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,恆春薹,Carex daxinensis,Y.Y.Zhou & X.F.Jin,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,二型鱗薹,Carex dimorpholepis,Steud.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,長穗宿柱薹,Carex dolichostachya,Hayata,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,阿里山宿柱薹,Carex dolichostachya subsp. trichosperma,,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,大穗日本薹,Carex doniana,Spreng.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,刺苞薹,Carex echinata,Murray,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,線葉宿柱薹,Carex fernaldiana,H.Lév. & Vaniot,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,紅鞘薹,Carex filicina,Nees,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,長柱薹,Carex finitima,Boott,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,寶島宿柱薹,Carex formosensis,H.Lév. & Vaniot,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,茶色扁果薹,Carex fulvorubescens,Hayata,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,中原氏二柱薹,Carex gentilis var. nakaharae,T.Koyama,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,異型菱果薹/水鳥薹,Carex grallatoria var. heteroclita,Kük. ex Matsum.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,鳳凰宿柱薹,Carex hoozanensis,Hayata,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,新竹薹,Carex hsinchuensis,W.C. Leong & Kuoh ex T.C. Hsu,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,大井氏扁果薹,Carex jisaburo-ohwiana,T.Koyama,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,班囊果薹,Carex kiotensis,Franch. & Sav.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,海米,Carex kobomugi,Ohwi,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,彎喙薹,Carex laticeps,C.B.Clarke ex Franch.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,梁氏薹,Carex leongii,T.C. Hsu,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,舌葉薹,Carex ligulata var. glabriutriculata,Q.S.Wang,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,劉氏薹,Carex liui,T.Koyama & T.I.Chuang,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,龍氏薹,Carex longii,Mack.,True,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,長梗扁果薹,Carex longistipes,Hayata,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,和平菱果薹,Carex macrandrolepis,H.Lév.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,寬囊果薹,Carex maculata,Boott,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,牧野氏薹,Carex makinoensis,Franch.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,夢佳宿柱薹,Carex manca subsp. takasagoana,(Akiyama) T.Koyama,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,四柱薹,Carex matsudae,(Hayata) Hayata ex Makino & Nemoto,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,寬穗薹,Carex metallica,H.Lév.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,具芒宿柱薹,Carex mitrata var. aristata,Ohwi,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,花蓮二柱薹,Carex mokkwaensis,Akiyama,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,柔果薹,Carex mollicula,Boott,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,森氏薹,Carex morii,Hayata,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,毛囊果薹,Carex nemostachys,Steud.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,聚生穗序薹,Carex nubigena,D.Don,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,直喙薹,Carex orthorhyncha,T.C. Hsu,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,直蕊宿柱薹,Carex orthostemon,Hayata,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,南投薹,Carex oxyandra,(Franch. & Sav.) Kudô,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,黃穗薹,Carex perakensis,C.B.Clarke,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,七星班囊果薹,Carex phacota,Spreng.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,擬喙果薹,Carex pseudorhynchachaenium,T.C. Hsu,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,小海米,Carex pumila,Thunb.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,太魯閣薹,Carex purpureotincta,Ohwi,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,紅頭薹,Carex rafflesiana,Boott,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,初島氏宿柱薹,Carex rhynchachaenium,C.B.Clarke,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,高山穗序薹,Carex rochebrunei,Franch. & Sav.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,油薹,Carex satzumensis,Franch. & Sav.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,鹼簣,Carex scabrifolia,Steud.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,花葶薹草,Carex scaposa,C.B.Clarke,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,硬果薹/太平山薹,Carex sclerocarpa,Franch.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,中國宿柱薹,Carex sociata,Boott,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,亞紅鞘薹,Carex subfilicinoides,Kük.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,台北薹,Carex taihokuensis,Hayata,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,臺灣疏花薹,Carex taiwanensis,(Ohwi) Akiyama,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,抱鱗宿柱薹,Carex tristachya var. pocilliformis,Kük.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,細穗宿柱薹,Carex truncatigluma,C.B.Clarke,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,長芒宿柱薹,Carex tsushimensis,(Ohwi) Ohwi,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,腫喙薹,Carex tumida,Boott,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,扁果薹,Carex urelytra,Ohwi,False,
被子植物,Angiosperm,莎草科,Cyperaceae,薹屬,Carex,布氏宿柱薹,Carex wahuensis,C.A.Mey.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,克拉莎屬,Cladium,克拉莎,Cladium jamaicense,Crantz,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,華湖瓜草,Cyperus albescens,(Steud.) Larridon & Govaerts,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,光桿輪傘莎草,Cyperus alternifolius,L.,True,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,風車草,Cyperus alternifolius subsp. flabelliformis,Kük.,True,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,阿穆爾莎草,Cyperus amuricus,Maxim.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,多葉水蜈蚣,Cyperus aromaticus,(Ridl.) Mattf. & Kük.,True,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,短葉水蜈蚣,Cyperus brevifolius,(Rottb.) Endl. ex Hassk.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,密穗磚子苗,Cyperus compactus,Retz.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,沙田草,Cyperus compressus,L.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,長尖莎草,Cyperus cuspidatus,Kunth,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,莎草磚子苗,Cyperus cyperinus,(Retz.) Suringar,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,異花莎草,Cyperus difformis,L.,True,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,多脈莎草,Cyperus diffusus,Vahl,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,恆春莎草,Cyperus digitatus,Roxb.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,疏穗莎草,Cyperus distans,L.f.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,秀麗莎草,Cyperus elegans,L.,True,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,頭穗莎草,Cyperus eragrostis,Lam.,True,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,黃土香,Cyperus esculentus,L.,True,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,無翅莎草,Cyperus exaltatus,Retz.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,畦畔莎草,Cyperus haspan,L.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,覆瓦狀莎草,Cyperus imbricatus,Retz.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,士林莎草 / 覆瓦狀莎草,Cyperus imbricatus subsp. elongatus,,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,輪傘莎草,Cyperus involucratus,Rottb.,True,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,碎米莎草,Cyperus iria,L.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,爪哇磚子苗,Cyperus javanicus,Houtt.,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,銀穗湖瓜草,Cyperus leptocarpus,(F.Muell.) Bauters,False,
被子植物,Angiosperm,莎草科,Cyperaceae,莎草屬,Cyperus,茳芏鹹草,Cyperus malaccensis,Lam.,False,
